n,probability,1/sqrt(ln(n)),ratio
2792,0.28664,0.355009,0.807415
2793,0.28681,0.355001,0.807912
2794,0.28594,0.354993,0.80548
2795,0.28549,0.354985,0.80423
2796,0.28602,0.354977,0.805741
2797,0.28657,0.354969,0.807309
2798,0.28905,0.354961,0.814314
2799,0.28478,0.354953,0.802303
2800,0.2868,0.354945,0.808012
2801,0.28744,0.354937,0.809833
2802,0.28818,0.354929,0.811936
2803,0.28624,0.354921,0.806488
2804,0.28482,0.354913,0.802505
2805,0.28757,0.354906,0.810272
2806,0.28794,0.354898,0.811333
2807,0.28685,0.35489,0.80828
2808,0.2869,0.354882,0.808439
2809,0.28736,0.354874,0.809753
2810,0.28894,0.354866,0.814223
2811,0.28414,0.354858,0.800715
2812,0.28557,0.35485,0.804763
2813,0.28374,0.354842,0.799624
2814,0.28898,0.354834,0.814409
2815,0.28536,0.354826,0.804225
2816,0.28661,0.354818,0.807766
2817,0.2838,0.35481,0.799864
2818,0.28742,0.354802,0.810085
2819,0.28557,0.354794,0.804889
2820,0.28561,0.354786,0.80502
2821,0.28968,0.354778,0.81651
2822,0.2879,0.354771,0.81151
2823,0.2853,0.354763,0.8042
2824,0.28383,0.354755,0.800074
2825,0.28708,0.354747,0.809253
2826,0.28582,0.354739,0.805719
2827,0.28759,0.354731,0.810727
2828,0.28669,0.354723,0.808208
2829,0.28467,0.354715,0.802531
2830,0.28582,0.354707,0.805791
2831,0.28719,0.354699,0.809671
2832,0.28706,0.354692,0.809323
2833,0.28439,0.354684,0.801813
2834,0.28637,0.354676,0.807413
2835,0.28747,0.354668,0.810533
2836,0.28739,0.35466,0.810325
2837,0.2848,0.354652,0.80304
2838,0.28468,0.354644,0.80272
2839,0.28448,0.354637,0.802173
2840,0.28467,0.354629,0.802727
2841,0.28725,0.354621,0.81002
2842,0.28415,0.354613,0.801296
2843,0.28675,0.354605,0.808646
2844,0.2849,0.354597,0.803447
2845,0.28591,0.354589,0.806313
2846,0.28637,0.354582,0.807628
2847,0.28569,0.354574,0.805728
2848,0.28508,0.354566,0.804025
2849,0.28607,0.354558,0.806835
2850,0.28478,0.35455,0.803215
2851,0.28484,0.354543,0.803402
2852,0.28461,0.354535,0.802771
2853,0.28675,0.354527,0.808824
2854,0.28624,0.354519,0.807404
2855,0.28481,0.354511,0.803388
2856,0.28748,0.354503,0.810937
2857,0.28708,0.354496,0.809827
2858,0.28618,0.354488,0.807305
2859,0.28761,0.35448,0.811357
2860,0.28477,0.354472,0.803363
2861,0.28262,0.354465,0.797315
2862,0.28858,0.354457,0.814147
2863,0.28741,0.354449,0.810864
2864,0.28699,0.354441,0.809697
2865,0.2875,0.354433,0.811154
2866,0.28778,0.354426,0.811962
2867,0.28464,0.354418,0.80312
2868,0.28593,0.35441,0.806777
2869,0.28547,0.354402,0.805497
2870,0.28266,0.354395,0.797586
2871,0.28404,0.354387,0.801497
2872,0.28563,0.354379,0.806001
2873,0.28228,0.354371,0.796566
2874,0.28448,0.354364,0.802791
2875,0.28347,0.354356,0.799959
2876,0.28601,0.354348,0.807144
2877,0.28681,0.35434,0.809419
2878,0.28647,0.354333,0.808478
2879,0.28325,0.354325,0.799407
2880,0.28338,0.354317,0.799792
2881,0.28468,0.354309,0.803478
2882,0.28664,0.354302,0.809028
2883,0.28642,0.354294,0.808425
2884,0.28683,0.354286,0.809599
2885,0.28413,0.354279,0.801996
2886,0.2835,0.354271,0.800235
2887,0.28663,0.354263,0.809088
2888,0.28587,0.354256,0.80696
2889,0.28365,0.354248,0.800711
2890,0.28623,0.35424,0.808011
2891,0.28623,0.354232,0.808029
2892,0.28602,0.354225,0.807453
2893,0.28554,0.354217,0.806116
2894,0.28529,0.354209,0.805428
2895,0.2866,0.354202,0.809143
2896,0.28576,0.354194,0.806789
2897,0.28366,0.354186,0.800878
2898,0.28273,0.354179,0.798269
2899,0.28363,0.354171,0.800828
2900,0.28477,0.354163,0.804064
2901,0.28541,0.354156,0.805888
2902,0.28621,0.354148,0.808165
2903,0.28594,0.35414,0.80742
2904,0.28324,0.354133,0.799813
2905,0.2867,0.354125,0.809601
2906,0.28338,0.354117,0.800243
2907,0.28704,0.35411,0.810596
2908,0.28671,0.354102,0.809681
2909,0.28613,0.354095,0.808061
2910,0.28461,0.354087,0.803786
2911,0.2841,0.354079,0.802363
2912,0.28199,0.354072,0.796421
2913,0.28627,0.354064,0.808526
2914,0.2845,0.354056,0.803544
2915,0.28353,0.354049,0.800822
2916,0.28557,0.354041,0.806601
2917,0.28552,0.354034,0.806477
2918,0.28405,0.354026,0.802342
2919,0.28488,0.354018,0.804704
2920,0.28268,0.354011,0.798507
2921,0.28565,0.354003,0.806914
2922,0.28705,0.353996,0.810886
2923,0.28526,0.353988,0.805846
2924,0.28416,0.35398,0.802756
2925,0.28386,0.353973,0.801926
2926,0.28418,0.353965,0.802847
2927,0.2861,0.353958,0.808289
2928,0.28445,0.35395,0.803644
2929,0.28578,0.353943,0.807419
2930,0.28467,0.353935,0.8043
2931,0.28561,0.353927,0.806973
2932,0.28573,0.35392,0.80733
2933,0.28554,0.353912,0.80681
2934,0.28579,0.353905,0.807534
2935,0.28462,0.353897,0.804245
2936,0.2871,0.35389,0.81127
2937,0.28468,0.353882,0.804449
2938,0.28381,0.353875,0.802007
2939,0.28697,0.353867,0.810954
2940,0.28684,0.35386,0.810604
2941,0.28569,0.353852,0.807372
2942,0.28589,0.353844,0.807954
2943,0.2848,0.353837,0.804891
2944,0.28625,0.353829,0.809006
2945,0.28221,0.353822,0.797605
2946,0.28428,0.353814,0.803472
2947,0.28679,0.353807,0.810584
2948,0.28211,0.353799,0.797373
2949,0.28552,0.353792,0.807028
2950,0.28534,0.353784,0.806537
2951,0.28546,0.353777,0.806893
2952,0.28432,0.353769,0.803688
2953,0.28335,0.353762,0.800963
2954,0.28832,0.353754,0.815029
2955,0.28511,0.353747,0.805972
2956,0.2825,0.353739,0.798611
2957,0.2844,0.353732,0.803999
2958,0.28546,0.353724,0.807013
2959,0.28424,0.353717,0.803581
2960,0.28506,0.353709,0.805916
2961,0.28403,0.353702,0.803021
2962,0.28533,0.353694,0.806713
2963,0.28399,0.353687,0.802942
2964,0.28536,0.35368,0.806832
2965,0.28494,0.353672,0.805662
2966,0.28276,0.353665,0.799515
2967,0.28379,0.353657,0.802444
2968,0.28246,0.35365,0.7987
2969,0.28362,0.353642,0.801997
2970,0.28594,0.353635,0.808574
2971,0.2835,0.353627,0.801691
2972,0.28462,0.35362,0.804875
2973,0.28507,0.353612,0.806165
2974,0.28737,0.353605,0.812686
2975,0.28314,0.353598,0.800741
2976,0.28583,0.35359,0.808365
2977,0.28591,0.353583,0.808608
2978,0.28458,0.353575,0.804864
2979,0.28456,0.353568,0.804824
2980,0.28544,0.35356,0.80733
2981,0.28385,0.353553,0.80285
2982,0.285,0.353546,0.806119
2983,0.2846,0.353538,0.805005
2984,0.28569,0.353531,0.808105
2985,0.2829,0.353523,0.80023
2986,0.2841,0.353516,0.803641
2987,0.2837,0.353509,0.802526
2988,0.28391,0.353501,0.803137
2989,0.28377,0.353494,0.802758
2990,0.28379,0.353486,0.802831
2991,0.2836,0.353479,0.802311
2992,0.28697,0.353472,0.811861
2993,0.28321,0.353464,0.801241
2994,0.28276,0.353457,0.799984
2995,0.2855,0.35345,0.807753
2996,0.28756,0.353442,0.813598
2997,0.28374,0.353435,0.802807
2998,0.28441,0.353427,0.80472
2999,0.28319,0.35342,0.801284
3000,0.28535,0.353413,0.807413
3001,0.28501,0.353405,0.806468
3002,0.28306,0.353398,0.800966
3003,0.28482,0.353391,0.805963
3004,0.28345,0.353383,0.802103
3005,0.28397,0.353376,0.803592
3006,0.28268,0.353369,0.799958
3007,0.28399,0.353361,0.803682
3008,0.28433,0.353354,0.80466
3009,0.28576,0.353347,0.808724
3010,0.28537,0.353339,0.807637
3011,0.28451,0.353332,0.80522
3012,0.28192,0.353325,0.797906
3013,0.28508,0.353317,0.806867
3014,0.28446,0.35331,0.805129
3015,0.28331,0.353303,0.80189
3016,0.28538,0.353295,0.807766
3017,0.28474,0.353288,0.805971
3018,0.28425,0.353281,0.804601
3019,0.2843,0.353274,0.804759
3020,0.28378,0.353266,0.803304
3021,0.28538,0.353259,0.807849
3022,0.28189,0.353252,0.797986
3023,0.28322,0.353244,0.801768
3024,0.28795,0.353237,0.815175
3025,0.28084,0.35323,0.795063
3026,0.28267,0.353222,0.800261
3027,0.28214,0.353215,0.798777
3028,0.28385,0.353208,0.803634
3029,0.28209,0.353201,0.798668
3030,0.28227,0.353193,0.799194
3031,0.28486,0.353186,0.806544
3032,0.28343,0.353179,0.802511
3033,0.28496,0.353172,0.80686
3034,0.28203,0.353164,0.79858
3035,0.28545,0.353157,0.808281
3036,0.28554,0.35315,0.808552
3037,0.28587,0.353143,0.809503
3038,0.28729,0.353135,0.813541
3039,0.2855,0.353128,0.808489
3040,0.28476,0.353121,0.80641
3041,0.2852,0.353114,0.807672
3042,0.28402,0.353106,0.804347
3043,0.28391,0.353099,0.804052
3044,0.2845,0.353092,0.805739
3045,0.28512,0.353085,0.807512
3046,0.28677,0.353077,0.812202
3047,0.28312,0.35307,0.80188
3048,0.28489,0.353063,0.80691
3049,0.28415,0.353056,0.80483
3050,0.28413,0.353049,0.80479
3051,0.28134,0.353041,0.796904
3052,0.28641,0.353034,0.811281
3053,0.28287,0.353027,0.80127
3054,0.2834,0.35302,0.802788
3055,0.28422,0.353012,0.805127
3056,0.28566,0.353005,0.809223
3057,0.28187,0.352998,0.798503
3058,0.28497,0.352991,0.807301
3059,0.28404,0.352984,0.804683
3060,0.28396,0.352977,0.804473
3061,0.28374,0.352969,0.803866
3062,0.28406,0.352962,0.804789
3063,0.2835,0.352955,0.803219
3064,0.2857,0.352948,0.809468
3065,0.28475,0.352941,0.806793
3066,0.28338,0.352933,0.802928
3067,0.28272,0.352926,0.801074
3068,0.28053,0.352919,0.794885
3069,0.28352,0.352912,0.803373
3070,0.28396,0.352905,0.804636
3071,0.28348,0.352898,0.803292
3072,0.28539,0.35289,0.808721
3073,0.28519,0.352883,0.808171
3074,0.28136,0.352876,0.797333
3075,0.28315,0.352869,0.802422
3076,0.28022,0.352862,0.794135
3077,0.28509,0.352855,0.807953
3078,0.28305,0.352848,0.802188
3079,0.28441,0.35284,0.806058
3080,0.2833,0.352833,0.802929
3081,0.28275,0.352826,0.801386
3082,0.28224,0.352819,0.799957
3083,0.28546,0.352812,0.8091
3084,0.28509,0.352805,0.808067
3085,0.28344,0.352798,0.803407
3086,0.28428,0.352791,0.805804
3087,0.2814,0.352784,0.797656
3088,0.28522,0.352776,0.808501
3089,0.28217,0.352769,0.799871
3090,0.28465,0.352762,0.806918
3091,0.28459,0.352755,0.806764
3092,0.28321,0.352748,0.802868
3093,0.2844,0.352741,0.806258
3094,0.28225,0.352734,0.800179
3095,0.28195,0.352727,0.799344
3096,0.28346,0.35272,0.803641
3097,0.28281,0.352713,0.801814
3098,0.28327,0.352705,0.803135
3099,0.28389,0.352698,0.804909
3100,0.28509,0.352691,0.808327
3101,0.28435,0.352684,0.806245
3102,0.28367,0.352677,0.804333
3103,0.28325,0.35267,0.803159
3104,0.28263,0.352663,0.801417
3105,0.28648,0.352656,0.81235
3106,0.28402,0.352649,0.80539
3107,0.28361,0.352642,0.804244
3108,0.28439,0.352635,0.806472
3109,0.28464,0.352628,0.807197
3110,0.2837,0.352621,0.804547
3111,0.28652,0.352614,0.812561
3112,0.28447,0.352607,0.806763
3113,0.28675,0.3526,0.813246
3114,0.28334,0.352592,0.803591
3115,0.28392,0.352585,0.805252
3116,0.28309,0.352578,0.802914
3117,0.28176,0.352571,0.799157
3118,0.28118,0.352564,0.797528
3119,0.28546,0.352557,0.809684
3120,0.28369,0.35255,0.804679
3121,0.28351,0.352543,0.804185
3122,0.28317,0.352536,0.803237
3123,0.28338,0.352529,0.803848
3124,0.28153,0.352522,0.798616
3125,0.28278,0.352515,0.802178
3126,0.28594,0.352508,0.811158
3127,0.28568,0.352501,0.810437
3128,0.28211,0.352494,0.800325
3129,0.28221,0.352487,0.800625
3130,0.28413,0.35248,0.806088
3131,0.28508,0.352473,0.808799
3132,0.28365,0.352466,0.804758
3133,0.28248,0.352459,0.801454
3134,0.28239,0.352452,0.801215
3135,0.28172,0.352445,0.79933
3136,0.28347,0.352438,0.804311
3137,0.28376,0.352431,0.80515
3138,0.28092,0.352424,0.797107
3139,0.28308,0.352417,0.803252
3140,0.28242,0.35241,0.801395
3141,0.28615,0.352403,0.811996
3142,0.28337,0.352396,0.804123
3143,0.28543,0.352389,0.809984
3144,0.28518,0.352383,0.809291
3145,0.28097,0.352376,0.797359
3146,0.28389,0.352369,0.805662
3147,0.28261,0.352362,0.802045
3148,0.28342,0.352355,0.80436
3149,0.28246,0.352348,0.801651
3150,0.28409,0.352341,0.806293
3151,0.28572,0.352334,0.810935
3152,0.28414,0.352327,0.806467
3153,0.28465,0.35232,0.80793
3154,0.28166,0.352313,0.799459
3155,0.28393,0.352306,0.805918
3156,0.2848,0.352299,0.808404
3157,0.28403,0.352292,0.806234
3158,0.2833,0.352285,0.804178
3159,0.28304,0.352278,0.803455
3160,0.28339,0.352272,0.804465
3161,0.28281,0.352265,0.802834
3162,0.28274,0.352258,0.802651
3163,0.2834,0.352251,0.80454
3164,0.28282,0.352244,0.80291
3165,0.28228,0.352237,0.801392
3166,0.2819,0.35223,0.800329
3167,0.28252,0.352223,0.802105
3168,0.28267,0.352216,0.802547
3169,0.28493,0.352209,0.808979
3170,0.28249,0.352202,0.802067
3171,0.28128,0.352196,0.798647
3172,0.28267,0.352189,0.802609
3173,0.28025,0.352182,0.795754
3174,0.28411,0.352175,0.80673
3175,0.28278,0.352168,0.802969
3176,0.283,0.352161,0.803609
3177,0.28326,0.352154,0.804363
3178,0.28212,0.352147,0.801142
3179,0.28394,0.352141,0.806326
3180,0.28435,0.352134,0.807506
3181,0.28182,0.352127,0.800337
3182,0.28412,0.35212,0.806884
3183,0.28424,0.352113,0.807241
3184,0.28355,0.352106,0.805297
3185,0.28518,0.352099,0.809942
3186,0.28071,0.352093,0.797262
3187,0.28212,0.352086,0.801282
3188,0.28263,0.352079,0.802746
3189,0.28153,0.352072,0.799638
3190,0.28292,0.352065,0.803601
3191,0.28088,0.352058,0.797822
3192,0.28244,0.352052,0.802269
3193,0.2857,0.352045,0.811545
3194,0.2855,0.352038,0.810992
3195,0.28387,0.352031,0.806378
3196,0.28403,0.352024,0.806848
3197,0.28293,0.352017,0.803739
3198,0.28199,0.352011,0.801084
3199,0.28345,0.352004,0.805247
3200,0.28402,0.351997,0.806882
3201,0.27978,0.35199,0.794852
3202,0.28377,0.351983,0.806203
3203,0.28369,0.351976,0.805991
3204,0.28089,0.35197,0.798052
3205,0.28243,0.351963,0.802443
3206,0.28414,0.351956,0.807317
3207,0.28363,0.351949,0.805883
3208,0.28285,0.351942,0.803682
3209,0.28456,0.351936,0.808557
3210,0.28261,0.351929,0.803032
3211,0.28142,0.351922,0.799666
3212,0.28419,0.351915,0.807552
3213,0.28076,0.351909,0.797821
3214,0.28195,0.351902,0.801218
3215,0.28507,0.351895,0.8101
3216,0.28319,0.351888,0.804773
3217,0.28321,0.351881,0.804845
3218,0.28155,0.351875,0.800143
3219,0.2823,0.351868,0.80229
3220,0.28241,0.351861,0.802618
3221,0.28418,0.351854,0.807664
3222,0.2817,0.351848,0.800631
3223,0.2822,0.351841,0.802067
3224,0.28393,0.351834,0.807
3225,0.28314,0.351827,0.80477
3226,0.28345,0.351821,0.805666
3227,0.28262,0.351814,0.803323
3228,0.28098,0.351807,0.798676
3229,0.28267,0.3518,0.803496
3230,0.28454,0.351794,0.808827
3231,0.28126,0.351787,0.799518
3232,0.28303,0.35178,0.804565
3233,0.28316,0.351773,0.80495
3234,0.28272,0.351767,0.803715
3235,0.28459,0.35176,0.809046
3236,0.2826,0.351753,0.803404
3237,0.28351,0.351746,0.806007
3238,0.28421,0.35174,0.808012
3239,0.28132,0.351733,0.799811
3240,0.28456,0.351726,0.809038
3241,0.28288,0.35172,0.804277
3242,0.28161,0.351713,0.800681
3243,0.28237,0.351706,0.802858
3244,0.28276,0.351699,0.803982
3245,0.27968,0.351693,0.79524
3246,0.28218,0.351686,0.802363
3247,0.28255,0.351679,0.803431
3248,0.28382,0.351673,0.807057
3249,0.28233,0.351666,0.802836
3250,0.28205,0.351659,0.802055
3251,0.28197,0.351653,0.801842
3252,0.28189,0.351646,0.80163
3253,0.28358,0.351639,0.806452
3254,0.28299,0.351633,0.804789
3255,0.28272,0.351626,0.804036
3256,0.28285,0.351619,0.804421
3257,0.28328,0.351613,0.80566
3258,0.28177,0.351606,0.80138
3259,0.28307,0.351599,0.805093
3260,0.28251,0.351593,0.803515
3261,0.28152,0.351586,0.800715
3262,0.27989,0.351579,0.796094
3263,0.28334,0.351573,0.805922
3264,0.28293,0.351566,0.804771
3265,0.28229,0.351559,0.802966
3266,0.28385,0.351553,0.807418
3267,0.28249,0.351546,0.803565
3268,0.28379,0.351539,0.807278
3269,0.28385,0.351533,0.807464
3270,0.28102,0.351526,0.799429
3271,0.28289,0.351519,0.804764
3272,0.28287,0.351513,0.804722
3273,0.2838,0.351506,0.807383
3274,0.28532,0.351499,0.811723
3275,0.28251,0.351493,0.803743
3276,0.28096,0.351486,0.799349
3277,0.28162,0.35148,0.801241
3278,0.27868,0.351473,0.792892
3279,0.28168,0.351466,0.801442
3280,0.2842,0.35146,0.808628
3281,0.28294,0.351453,0.805058
3282,0.2799,0.351446,0.796423
3283,0.28284,0.35144,0.804803
3284,0.28204,0.351433,0.802542
3285,0.28315,0.351427,0.805716
3286,0.28271,0.35142,0.804479
3287,0.2824,0.351413,0.803612
3288,0.28418,0.351407,0.808692
3289,0.27978,0.3514,0.796186
3290,0.28262,0.351394,0.804283
3291,0.28288,0.351387,0.805038
3292,0.28108,0.35138,0.799931
3293,0.28213,0.351374,0.802934
3294,0.28324,0.351367,0.806108
3295,0.28292,0.351361,0.805212
3296,0.28134,0.351354,0.800731
3297,0.28346,0.351348,0.80678
3298,0.28355,0.351341,0.807051
3299,0.28147,0.351334,0.801146
3300,0.28425,0.351328,0.809073
3301,0.28258,0.351321,0.804335
3302,0.2812,0.351315,0.800422
3303,0.28265,0.351308,0.804564
3304,0.28315,0.351302,0.806003
3305,0.28379,0.351295,0.80784
3306,0.28373,0.351288,0.807684
3307,0.28088,0.351282,0.799586
3308,0.2828,0.351275,0.805067
3309,0.28394,0.351269,0.808327
3310,0.28281,0.351262,0.805125
3311,0.28365,0.351256,0.807531
3312,0.28151,0.351249,0.801454
3313,0.2816,0.351243,0.801725
3314,0.28228,0.351236,0.803676
3315,0.28172,0.35123,0.802097
3316,0.28181,0.351223,0.802368
3317,0.2828,0.351216,0.805201
3318,0.28296,0.35121,0.805672
3319,0.28383,0.351203,0.808164
3320,0.28082,0.351197,0.799609
3321,0.28333,0.35119,0.80677
3322,0.28224,0.351184,0.803682
3323,0.282,0.351177,0.803013
3324,0.28123,0.351171,0.800835
3325,0.28198,0.351164,0.802986
3326,0.28139,0.351158,0.801321
3327,0.28286,0.351151,0.805522
3328,0.28066,0.351145,0.799272
3329,0.28163,0.351138,0.802049
3330,0.28111,0.351132,0.800583
3331,0.28322,0.351125,0.806607
3332,0.28162,0.351119,0.802065
3333,0.28063,0.351112,0.79926
3334,0.28074,0.351106,0.799588
3335,0.28402,0.351099,0.808945
3336,0.28373,0.351093,0.808134
3337,0.28181,0.351086,0.80268
3338,0.28036,0.35108,0.798565
3339,0.28406,0.351073,0.809119
3340,0.28385,0.351067,0.808535
3341,0.28448,0.35106,0.810345
3342,0.28271,0.351054,0.805318
3343,0.27981,0.351047,0.797072
3344,0.28301,0.351041,0.806202
3345,0.28163,0.351034,0.802286
3346,0.28562,0.351028,0.813667
3347,0.28178,0.351022,0.802743
3348,0.28097,0.351015,0.80045
3349,0.28218,0.351009,0.803912
3350,0.28519,0.351002,0.812502
3351,0.28097,0.350996,0.800494
3352,0.2838,0.350989,0.808572
3353,0.28152,0.350983,0.80209
3354,0.28338,0.350976,0.807405
3355,0.28377,0.35097,0.808531
3356,0.28192,0.350964,0.803274
3357,0.28279,0.350957,0.805768
3358,0.28176,0.350951,0.802848
3359,0.27958,0.350944,0.796651
3360,0.28488,0.350938,0.811768
3361,0.28132,0.350931,0.801638
3362,0.28367,0.350925,0.80835
3363,0.28085,0.350918,0.800328
3364,0.28021,0.350912,0.798519
3365,0.28245,0.350906,0.804917
3366,0.28073,0.350899,0.80003
3367,0.28327,0.350893,0.807284
3368,0.28238,0.350886,0.804762
3369,0.28392,0.35088,0.809166
3370,0.28007,0.350874,0.798208
3371,0.28052,0.350867,0.799505
3372,0.28336,0.350861,0.807614
3373,0.28232,0.350854,0.804664
3374,0.27946,0.350848,0.796527
3375,0.28134,0.350842,0.8019
3376,0.28115,0.350835,0.801374
3377,0.28312,0.350829,0.807003
3378,0.28071,0.350822,0.800149
3379,0.28293,0.350816,0.806491
3380,0.27905,0.35081,0.795446
3381,0.2817,0.350803,0.803014
3382,0.28026,0.350797,0.798924
3383,0.28383,0.35079,0.809116
3384,0.28155,0.350784,0.802631
3385,0.28207,0.350778,0.804128
3386,0.27951,0.350771,0.796844
3387,0.28452,0.350765,0.811142
3388,0.28211,0.350759,0.804285
3389,0.28018,0.350752,0.798798
3390,0.28407,0.350746,0.809903
3391,0.28313,0.350739,0.807237
3392,0.28341,0.350733,0.80805
3393,0.28182,0.350727,0.803532
3394,0.28174,0.35072,0.803318
3395,0.28073,0.350714,0.800453
3396,0.28132,0.350708,0.80215
3397,0.28121,0.350701,0.80185
3398,0.28069,0.350695,0.800382
3399,0.2814,0.350689,0.802421
3400,0.28347,0.350682,0.808338
3401,0.28131,0.350676,0.802194
3402,0.28379,0.35067,0.80928
3403,0.28204,0.350663,0.804304
3404,0.28223,0.350657,0.804861
3405,0.28238,0.350651,0.805303
3406,0.27949,0.350644,0.797076
3407,0.28235,0.350638,0.805247
3408,0.28089,0.350632,0.801097
3409,0.2825,0.350625,0.805703
3410,0.28024,0.350619,0.799272
3411,0.28461,0.350613,0.81175
3412,0.28282,0.350606,0.80666
3413,0.28005,0.3506,0.798773
3414,0.28187,0.350594,0.803979
3415,0.28231,0.350587,0.805249
3416,0.28349,0.350581,0.808629
3417,0.27874,0.350575,0.795094
3418,0.28196,0.350568,0.804294
3419,0.28007,0.350562,0.798917
3420,0.28332,0.350556,0.808202
3421,0.2842,0.35055,0.810727
3422,0.28204,0.350543,0.80458
3423,0.27923,0.350537,0.796578
3424,0.2793,0.350531,0.796792
3425,0.28216,0.350524,0.804965
3426,0.27899,0.350518,0.795936
3427,0.28132,0.350512,0.802598
3428,0.28066,0.350506,0.800729
3429,0.28322,0.350499,0.808047
3430,0.28098,0.350493,0.801671
3431,0.28019,0.350487,0.799431
3432,0.28183,0.35048,0.804125
3433,0.28072,0.350474,0.800972
3434,0.28152,0.350468,0.803269
3435,0.28221,0.350462,0.805252
3436,0.28185,0.350455,0.804239
3437,0.28351,0.350449,0.80899
3438,0.28023,0.350443,0.799645
3439,0.2817,0.350437,0.803854
3440,0.28038,0.35043,0.800102
3441,0.28268,0.350424,0.80668
3442,0.28217,0.350418,0.805239
3443,0.28366,0.350412,0.809505
3444,0.28154,0.350405,0.803469
3445,0.28112,0.350399,0.802285
3446,0.2847,0.350393,0.812517
3447,0.2804,0.350387,0.800259
3448,0.27968,0.35038,0.798218
3449,0.28203,0.350374,0.804939
3450,0.28238,0.350368,0.805953
3451,0.28404,0.350362,0.810705
3452,0.28287,0.350355,0.80738
3453,0.27994,0.350349,0.799031
3454,0.28152,0.350343,0.803555
3455,0.28008,0.350337,0.799459
3456,0.28355,0.350331,0.809378
3457,0.28258,0.350324,0.806624
3458,0.27936,0.350318,0.797447
3459,0.28143,0.350312,0.80337
3460,0.28421,0.350306,0.81132
3461,0.28017,0.350299,0.799801
3462,0.281,0.350293,0.802185
3463,0.28074,0.350287,0.801457
3464,0.28288,0.350281,0.807581
3465,0.27931,0.350275,0.797403
3466,0.28151,0.350268,0.803698
3467,0.28162,0.350262,0.804026
3468,0.28073,0.350256,0.801499
3469,0.2806,0.35025,0.801142
3470,0.28154,0.350244,0.80384
3471,0.28021,0.350237,0.800057
3472,0.28146,0.350231,0.80364
3473,0.2806,0.350225,0.801199
3474,0.27975,0.350219,0.798786
3475,0.28241,0.350213,0.806396
3476,0.28161,0.350207,0.804125
3477,0.27869,0.3502,0.795801
3478,0.27999,0.350194,0.799528
3479,0.28,0.350188,0.79957
3480,0.28304,0.350182,0.808266
3481,0.28032,0.350176,0.800512
3482,0.28069,0.35017,0.801583
